node,community_id,community_size,internal_degree,external_degree,internal_ratio,embeddedness,participation_coef,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
20,22,114,2,0,1.0,1.0,0.0,2,11.0,0.0,0.1580415338063284,2.881187527285261e-05,2,0.1620083699758595,1.0,2.06452302628902e-05
21,144,25,2,1,0.6666666666666666,1.0,0.4444444444444444,3,11.0,10680.0,0.1716774758701609,0.0001730196192802,2,0.1769481650941797,0.6666666666666666,3.211803111242846e-05
22,9,235,4,5,0.4444444444444444,0.5,0.7407407407407407,9,10.0,46251.50510416146,0.178127996664582,4.363323084409096e-05,4,0.1837195517035668,0.3055555555555556,7.492370767945089e-05
23,4,401,6,3,0.6666666666666666,1.0,0.4444444444444444,9,11.0,0.0,0.1621194988122974,0.0001844688473779,9,0.1670687238050429,1.0,4.0022354241508025e-05
24,103,31,1,1,0.5,0.0,0.5,2,11.0,0.0,0.1906181123792017,0.0035506993312007,2,0.1983791700086285,1.0,1.4768540690368353e-05
25,198,19,1,2,0.3333333333333333,0.0,0.4444444444444444,3,10.0,2196.762194187173,0.179946593886095,0.0001882213856539,3,0.1856806998928274,0.6666666666666666,2.6028572452016832e-05
26,47,56,0,10,0.0,0.0,0.7,10,10.0,15043.143615448536,0.1965134998390138,0.0014687305831736,5,0.2050231422655839,0.4444444444444444,6.157680830924517e-05
27,4,401,5,2,0.7142857142857143,1.0,0.44897959183673464,7,10.0,0.0,0.195234744143963,0.0012134916323086,7,0.2030543778225638,1.0,3.27253613126969e-05
28,17,133,7,4,0.6363636363636364,0.8571428571428571,0.5454545454545455,11,10.0,1222.3289357600484,0.1953936777403775,0.0022027665856468,8,0.2042431450000012,0.7454545454545454,4.268816100969778e-05
29,549,8,2,12,0.14285714285714285,1.0,0.8571428571428572,14,10.0,313695.6236035297,0.2333165862076498,0.0083272768861876,6,0.2458457794065061,0.1758241758241758,8.963730632605034e-05
30,567,7,1,16,0.058823529411764705,0.0,0.588235294117647,17,10.0,31438.58453567262,0.2134044614938911,0.015284089028806,8,0.2244310844207508,0.3308823529411764,6.329953859616648e-05
31,6,322,7,5,0.5833333333333334,0.47619047619047616,0.6111111111111112,12,11.0,31473.467494926703,0.2004259591116782,0.0005717049612893,6,0.2088743322182765,0.3939393939393939,6.599875912737727e-05
32,1,521,4,2,0.6666666666666666,1.0,0.5,6,11.0,0.0,0.1906657503190853,0.0010929054036372,6,0.198006698047589,1.0,3.8376909806706806e-05
33,64,48,3,7,0.3,1.0,0.76,10,10.0,27820.738262278428,0.1996803170656471,0.0037906049933579,5,0.2083454264581152,0.3333333333333333,4.951308592572422e-05
34,0,648,14,6,0.7,0.8241758241758241,0.4850000000000001,20,10.0,2858.710982913241,0.2262372515171092,0.1055025017760379,16,0.2400728633992975,0.8315789473684211,5.9679234846296566e-05
35,278,15,2,2,0.5,1.0,0.5,4,10.0,0.0,0.2028814830995413,0.0015165160530134,4,0.2115437143242808,1.0,2.65157132716882e-05
36,713,6,5,1,0.8333333333333334,1.0,0.2777777777777777,6,11.0,0.0,0.1775166614037129,0.0001529729006298,6,0.1835298360576728,1.0,3.780775416041076e-05
37,364,12,1,0,1.0,0.0,0.0,1,12.0,0.0,0.1440264293419633,3.6163712951661123e-07,1,0.1468637162076692,0.0,1.540249871578975e-05
38,681,6,5,4,0.5555555555555556,0.8,0.6419753086419753,9,11.0,6854.706047839823,0.1978824117903161,0.0002939288798476,6,0.2061040947005843,0.6111111111111112,4.637870489746991e-05
39,0,648,6,0,1.0,1.0,0.0,6,11.0,0.0,0.1842504743833017,0.0098105587707747,6,0.1914384965386368,1.0,2.534944173762668e-05
40,122,28,2,3,0.4,1.0,0.72,5,11.0,4541.469131803115,0.1937578797471224,0.0003302717618824,3,0.2008951529957569,0.6,4.238784167394101e-05
41,5,367,5,3,0.625,1.0,0.53125,8,11.0,0.0,0.1963780106637249,0.0048136412488478,8,0.2052778443143584,1.0,3.138264914461754e-05
42,29,83,12,1,0.9230769230769231,0.8787878787878788,0.14201183431952646,13,12.0,6762.163374034484,0.1573199201690883,7.444930388202835e-06,11,0.1617957869924741,0.7948717948717948,5.8715867982134365e-05
43,291,14,0,17,0.0,0.0,0.9204152249134948,17,10.0,565994.3652669796,0.2241317805057182,0.0028759613190614,7,0.2354857609491619,0.1691176470588235,0.0001025587569593
44,445,9,0,2,0.0,0.0,0.5,2,11.0,0.0,0.2001292849045821,0.0071198282454023,2,0.2091078337238915,1.0,1.4686084864432243e-05
45,25,103,14,0,1.0,1.0,0.0,14,11.0,0.0,0.1784300295685003,0.0005456635676636,14,0.1848418565123274,1.0,4.690418961775057e-05
46,1,521,6,5,0.5454545454545454,0.26666666666666666,0.6611570247933886,11,10.0,58696.50758695467,0.2160440138352313,0.0032937165775713,6,0.2259237401229757,0.1636363636363636,6.006603571570973e-05
47,116,29,6,9,0.4,0.6666666666666666,0.7288888888888889,15,11.0,88502.52820187378,0.1943572526862643,0.0013109238978564,6,0.2032026026173548,0.2571428571428572,8.561574686321433e-05
48,30,82,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1786538654534506,0.0001139869432798,2,0.1844720004220306,1.0,1.7379955752470074e-05
49,127,28,0,15,0.0,0.0,0.9244444444444444,15,9.0,125553.0611470596,0.2372580161489165,0.0151172080627086,9,0.2507862017259197,0.1809523809523809,6.663180023241324e-05
50,646,6,1,5,0.16666666666666666,0.0,0.8333333333333333,6,10.0,0.0,0.2172590897533689,0.0099476443271587,6,0.2284988326697573,1.0,2.611842129359549e-05
51,1,521,2,6,0.25,1.0,0.65625,8,10.0,3710.291845855621,0.1875718914362482,0.0002002141236955,6,0.1945230776203486,0.75,4.859351831995287e-05
52,979,4,1,1,0.5,0.0,0.5,2,11.0,0.0,0.179681717246484,0.000328934078098,2,0.1854544616926176,1.0,1.7558907171179465e-05
53,401,11,0,10,0.0,0.0,0.86,10,9.0,124139.17617277575,0.2159479185620994,0.0017236253626457,5,0.2257307145308782,0.1777777777777777,6.526924804260822e-05
54,86,36,2,1,0.6666666666666666,1.0,0.4444444444444444,3,13.0,0.0,0.1394395524774966,1.4428501954220536e-07,3,0.1422774152633292,1.0,3.4731988699144674e-05
55,1165,3,1,1,0.5,0.0,0.5,2,11.0,0.0,0.1767718978857213,3.668254692321676e-05,2,0.1824872080711738,1.0,1.978399934674053e-05
56,510,8,2,1,0.6666666666666666,1.0,0.4444444444444444,3,10.0,0.0,0.2010579022663956,0.0005028468405533,3,0.2096301584328626,1.0,2.5676424464492837e-05
57,99,33,2,1,0.6666666666666666,1.0,0.4444444444444444,3,10.0,0.0,0.1842345838723587,5.3630460438027766e-05,3,0.1905606008592209,1.0,2.338447555933799e-05
58,13,184,5,8,0.38461538461538464,1.0,0.757396449704142,13,10.0,16494.096402992716,0.2013706248880593,0.0009640158641273,6,0.2104862067786124,0.3974358974358974,6.56758862139993e-05
59,224,18,0,8,0.0,0.0,0.8125,8,10.0,2483.9785387055667,0.2077833652695775,0.0079919527250441,6,0.2183478339373768,0.7142857142857143,3.675617686300916e-05
60,8,247,9,0,1.0,1.0,0.0,9,11.0,0.0,0.203596923458155,0.0030384777751037,9,0.2127219504688108,1.0,3.984023342023096e-05
61,68,45,0,13,0.0,0.0,0.8284023668639053,13,9.0,29079.16138201435,0.2221829301270983,0.0128366054473283,8,0.2337251059959243,0.4230769230769231,5.339706328160155e-05
62,34,78,3,0,1.0,1.0,0.0,3,11.0,0.0,0.1816481152371153,4.3503212642947934e-05,3,0.18764406203079,1.0,2.825460856779348e-05
63,1547,2,1,3,0.25,0.0,0.75,4,10.0,2518.062099208324,0.1849988308752847,0.0003363772072964,4,0.1915192828683645,0.5,2.7651114395512303e-05
64,1163,3,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,42720.0,0.1642775846688609,3.707559747108105e-05,2,0.1689538715765652,0.3333333333333333,3.748479988992499e-05
65,1350,2,0,1,0.0,0.0,0.0,1,12.0,0.0,0.1493313573480786,5.456562988145723e-07,1,0.1526182400597817,0.0,1.5038700698727594e-05
66,181,21,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,0.0,0.1884222874934949,9.064263126688744e-05,3,0.1950752036663368,1.0,2.510794297732817e-05
67,1585,2,0,9,0.0,0.0,0.8641975308641976,9,10.0,58250.9497567173,0.2075048325837566,0.0011550155635908,6,0.2164759259506346,0.2222222222222222,5.507314988024783e-05
68,159,22,4,11,0.26666666666666666,1.0,0.8533333333333333,15,10.0,66393.47483740925,0.2273786841797145,0.0144556669667864,8,0.2405714493767713,0.3999999999999999,6.180976457744369e-05
69,1894,1,0,2,0.0,0.0,0.5,2,12.0,21361.0,0.1460829367033207,1.1588664134367936e-06,1,0.1496197091354769,0.0,3.246329315646516e-05
70,564,8,6,1,0.8571428571428571,0.8666666666666667,0.24489795918367352,7,12.0,0.4,0.1472297078425561,8.288520480207476e-07,6,0.150641962376629,0.9047619047619048,5.0494538330866654e-05
71,14,173,4,0,1.0,1.0,0.0,4,11.0,0.0,0.184023500426419,0.0001272144372296,4,0.1901005808212128,1.0,2.9050239996352698e-05
72,40,68,3,4,0.42857142857142855,0.3333333333333333,0.7346938775510204,7,11.0,73520.85346630073,0.1926326705442085,0.0001581727180793,4,0.2002324291505145,0.1904761904761904,6.240517666758298e-05
73,64,48,1,6,0.14285714285714285,0.0,0.8163265306122449,7,11.0,25044.457352848636,0.1770297259445259,7.76096310156689e-05,5,0.1826988487331449,0.4285714285714286,5.416206424487406e-05
74,61,48,3,1,0.75,1.0,0.375,4,10.0,0.0,0.1970718746828786,0.0004574256321384,4,0.2049432644823128,1.0,2.4917731095296165e-05
75,3,430,1,3,0.25,0.0,0.75,4,9.0,21361.0,0.1955689828801611,0.0003781776794721,3,0.2025208313827402,0.5,3.692758635837699e-05
76,11,222,10,5,0.6666666666666666,0.8444444444444444,0.5244444444444445,15,10.0,4513.279050491405,0.209894374846475,0.0029564335551039,10,0.220292467859365,0.6095238095238095,5.92760274460713e-05
77,1,521,2,4,0.3333333333333333,1.0,0.6111111111111112,6,11.0,42720.0,0.1795729657027572,0.0001518134655702,4,0.1853741583448298,0.4666666666666667,5.437413528624173e-05
78,0,648,5,8,0.38461538461538464,0.7,0.7337278106508875,13,10.0,31791.40693009828,0.2154861097100893,0.0241620358953077,6,0.227223407385581,0.3461538461538462,5.661699522393055e-05
79,556,8,1,1,0.5,0.0,0.5,2,11.0,0.0,0.16413495301539,7.637900014992705e-05,2,0.1691596607265067,1.0,1.883141679292015e-05
80,994,4,0,5,0.0,0.0,0.7999999999999999,5,10.0,5644.692219984673,0.2024392786406754,0.0009814884669067,5,0.2106142898752877,0.5,2.849319164944065e-05
81,5,367,5,5,0.5,1.0,0.64,10,10.0,0.0,0.1930958428621789,0.0020223977826371,10,0.2015883418560188,1.0,3.878670662217179e-05
82,445,9,1,3,0.25,0.0,0.75,4,11.0,0.0,0.1771001732699944,0.0001045817943984,4,0.182676128316735,1.0,2.7034349018882164e-05
83,168,22,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,0.0,0.1797784959267488,4.969475864429577e-05,3,0.1851372185481568,1.0,2.627176230552937e-05
84,1578,2,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,0.0,0.1781175999733182,2.0425798565497e-05,3,0.1837481979369231,1.0,2.481886709091716e-05
85,37,73,1,5,0.16666666666666666,0.0,0.7222222222222222,6,10.0,114858.9736306364,0.2080606202275206,0.0009030948442776,4,0.2167732384904837,0.4,4.1080964866226135e-05
86,1356,2,1,2,0.3333333333333333,0.0,0.6666666666666667,3,10.0,0.0,0.195965470740948,0.0005040387551212,3,0.2027538515951637,1.0,2.4937493519678515e-05
87,1268,3,2,4,0.3333333333333333,1.0,0.7777777777777778,6,11.0,53134.21303859584,0.1662257221115538,1.0126103619900205e-05,3,0.1707462361521274,0.1333333333333333,5.939238990660737e-05
88,36,74,2,2,0.5,1.0,0.625,4,12.0,0.0,0.1519561815336463,5.395625560969726e-06,4,0.1555441429962298,1.0,4.378504536678704e-05
89,10,227,3,2,0.6,1.0,0.48,5,11.0,0.0,0.1733618996607748,2.740276786863677e-05,5,0.1784477159547375,1.0,3.8781519884089344e-05
90,432,10,7,14,0.3333333333333333,0.3333333333333333,0.7573696145124716,21,10.0,170841.42878670257,0.2177240992712633,0.0164551989909747,8,0.2297947661103886,0.219047619047619,9.941643775510332e-05
91,4,401,8,0,1.0,1.0,0.0,8,11.0,0.0,0.2028236947295462,0.0029043809558675,8,0.2115671220611518,1.0,3.5642767673508816e-05
92,100,32,0,1,0.0,0.0,0.0,1,11.0,0.0,0.1757307031037915,5.036077828820444e-05,1,0.181295154590011,0.0,1.1685262438462593e-05
93,5,367,8,6,0.5714285714285714,0.5357142857142857,0.6326530612244898,14,10.0,11211.913167127796,0.2238734018025571,0.0399119998484269,11,0.2373465603511632,0.4615384615384615,4.89196441888985e-05
94,5,367,9,0,1.0,0.6666666666666666,0.0,9,10.0,3158.123288250411,0.1989272344625929,0.0036997114119622,7,0.2084272175929396,0.6666666666666666,4.1594061255809536e-05
95,1104,3,2,2,0.5,1.0,0.625,4,10.0,0.0,0.193585805036747,0.0004470790867731,4,0.2004292223395356,1.0,2.8720214108242396e-05
96,39,70,1,2,0.3333333333333333,0.0,0.6666666666666667,3,10.0,0.0,0.199244508697477,0.0008888903391608,3,0.2068806908275716,1.0,2.273283630466681e-05
97,45,60,1,2,0.3333333333333333,0.0,0.6666666666666667,3,10.0,0.0,0.2008216370695571,0.0009100464096106,3,0.2085980631680174,1.0,2.2421596861897865e-05
98,0,648,4,1,0.8,1.0,0.31999999999999984,5,10.0,0.0,0.2084544975506938,0.0154957776336147,5,0.2188614852363048,1.0,2.2002239086923176e-05
99,508,8,7,4,0.6363636363636364,0.5238095238095238,0.5454545454545455,11,10.0,924.7761671629778,0.1915479318167552,0.0132559252804881,9,0.1995228509903326,0.7454545454545454,4.681022821753009e-05
100,32,82,4,1,0.8,1.0,0.31999999999999984,5,12.0,0.0,0.1582464146023468,1.7561197774560658e-05,5,0.1626135480421855,1.0,3.886400088398338e-05
101,13,184,8,6,0.5714285714285714,1.0,0.6428571428571428,14,11.0,114883.59103330834,0.1933580137401678,0.000423162068182,8,0.2013798084904754,0.3296703296703296,8.227144560883579e-05
102,34,78,7,0,1.0,0.8095238095238095,0.0,7,12.0,1.3333333333333333,0.1493230065916859,1.0405910904291667e-06,6,0.1529284884097736,0.8095238095238094,4.632530899227776e-05
103,29,83,12,2,0.8571428571428571,0.8484848484848485,0.2551020408163267,14,10.0,9747.50586631377,0.1926517802388081,0.0003594878101246,12,0.2001310367169463,0.7582417582417583,6.306254776318896e-05
104,868,5,2,7,0.2222222222222222,1.0,0.8641975308641976,9,9.0,77036.52952998535,0.2113521909906701,0.002019283369501,5,0.2208386832871502,0.1388888888888889,5.897363449282511e-05
105,1130,3,2,1,0.6666666666666666,1.0,0.4444444444444444,3,12.0,0.0,0.1564385728513679,4.192761177726426e-06,3,0.1601969293021928,1.0,3.208915400815583e-05
106,243,17,1,27,0.03571428571428571,0.0,0.8622448979591837,28,10.0,138464.14198407895,0.2166157964651125,0.0112758889524504,8,0.2287643798585794,0.1984126984126984,0.0001198522501191
107,0,648,2,3,0.4,1.0,0.6399999999999999,5,10.0,0.0,0.2164994425863991,0.0289403385625071,5,0.2283693749321654,1.0,2.109242637804905e-05
108,323,13,0,2,0.0,0.0,0.5,2,11.0,0.0,0.189576067374848,0.0013475684453445,2,0.1970998268289556,1.0,1.6075157564379788e-05
109,1225,3,0,14,0.0,0.0,0.7857142857142857,14,10.0,161422.9931331722,0.2108640074229816,0.0059347928106393,6,0.2217033138505462,0.3406593406593406,6.880700354028786e-05
110,762,5,1,3,0.25,0.0,0.75,4,10.0,553.5059420701923,0.1928883591577274,0.0003084845521323,4,0.1998879481885844,0.6666666666666666,2.5583877084101056e-05
111,0,648,6,4,0.6,1.0,0.58,10,10.0,0.0,0.228830353604062,0.0506362268643031,10,0.2422428269750286,1.0,3.592092707623296e-05
112,5,367,53,37,0.5888888888888889,0.17851959361393324,0.6051851851851854,90,9.0,635390.1436137543,0.2495414987442322,0.1441705228388791,13,0.2692270282640758,0.1111111111111111,0.0002902766828843
113,336,12,3,2,0.6,1.0,0.5599999999999999,5,11.0,0.0,0.1777515206483662,7.041384325693051e-05,5,0.1836686562145142,1.0,3.379464696900891e-05
114,754,5,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,0.0,0.1804771721131425,8.756759807522945e-05,3,0.1865900265511459,1.0,2.5272014138925197e-05
115,57,49,1,35,0.027777777777777776,0.0,0.95679012345679,36,9.0,482174.1166874343,0.2426782995933019,0.0139028340864612,10,0.2574759474990847,0.0666666666666666,0.000175029192915
116,200,19,3,1,0.75,1.0,0.375,4,11.0,0.0,0.1724549931379672,0.0001148090481227,4,0.1779106569189467,1.0,2.7151087674870258e-05
117,35,76,1,2,0.3333333333333333,0.0,0.6666666666666667,3,10.0,40480.52202691233,0.2045482836213913,0.0018335602411711,3,0.2131423288348445,0.6666666666666666,2.5150177845997337e-05
118,34,78,3,0,1.0,1.0,0.0,3,11.0,0.0,0.1724146280438099,9.261293023419152e-05,3,0.1774891606016997,1.0,2.9047500643023814e-05
119,132,27,1,1,0.5,0.0,0.5,2,12.0,0.0,0.1364452194352361,7.336981642009935e-08,2,0.139004279355136,1.0,2.9456047160559543e-05
120,57,49,0,20,0.0,0.0,0.9249999999999999,20,10.0,257001.75526883823,0.2186623538804839,0.0017761313711944,8,0.2297977940356559,0.1368421052631579,0.000123603816862
121,477,9,0,1,0.0,0.0,0.0,1,11.0,0.0,0.1717478694323846,8.606313835135294e-05,1,0.1765851298573012,0.0,1.5370629481702352e-05
122,472,9,1,0,1.0,0.0,0.0,1,13.0,0.0,0.1418685580703432,2.153504589854664e-06,1,0.1450114623904668,0.0,1.4875525200812254e-05
123,38,70,8,1,0.8888888888888888,1.0,0.19753086419753085,9,10.0,0.0,0.1944227023681671,0.0030116268675945,9,0.2029596947850363,1.0,3.628617354245855e-05
124,40,68,2,3,0.4,1.0,0.72,5,11.0,2055.214146188279,0.1965496618668629,0.0008578836122436,4,0.2038077773061929,0.7,3.757051097693321e-05
125,0,648,6,4,0.6,1.0,0.58,10,10.0,0.0,0.228830353604062,0.0506362268643031,10,0.2422428269750286,1.0,3.592092707622683e-05
126,150,24,1,2,0.3333333333333333,0.0,0.6666666666666667,3,11.0,278.04534067111393,0.1800057299829786,3.726812387692947e-05,2,0.1857017315611743,0.6666666666666666,2.6698196722334844e-05
127,14,173,3,2,0.6,1.0,0.48,5,10.0,0.0,0.2087702667044555,0.0040423745371729,5,0.2179038063435063,1.0,3.0249949394059223e-05
128,622,7,3,2,0.6,0.6666666666666666,0.48,5,13.0,4.0,0.1245750208480338,1.532401766740712e-08,3,0.1266028597634159,0.5,6.617021808796714e-05
129,101,32,0,3,0.0,0.0,0.6666666666666667,3,11.0,21361.0,0.1859554131810545,0.0006017432354385,2,0.1928438996948082,0.3333333333333333,3.2607192948762336e-05
130,126,28,4,0,1.0,1.0,0.0,4,11.0,0.0,0.155820094241907,5.815061660216564e-06,4,0.1595849607799229,1.0,3.871621864883018e-05
131,198,19,1,5,0.16666666666666666,0.0,0.5,6,10.0,0.0,0.194814551357464,0.0021651519255586,6,0.20352595396355,1.0,2.646805788212804e-05
132,109,31,1,2,0.3333333333333333,0.0,0.4444444444444444,3,11.0,0.0,0.1622993291344086,7.567142788630966e-06,3,0.1668360328984864,1.0,2.676338284591854e-05
133,3,430,11,4,0.7333333333333333,0.38181818181818183,0.4444444444444444,15,10.0,36127.43227261936,0.213291531042195,0.0016418694702021,7,0.2231238937855433,0.3523809523809524,7.182254844310693e-05
134,899,4,0,1,0.0,0.0,0.0,1,11.0,0.0,0.1852073417084991,5.4819140116562014e-05,1,0.1911992178258947,0.0,1.2745438069255191e-05
135,665,6,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1746802734438884,0.0001330736964043,2,0.1804087290441521,1.0,2.260347600882543e-05
136,11,222,8,0,1.0,0.9642857142857143,0.0,8,11.0,0.1428571428571428,0.1880441193299354,0.0042733560090355,7,0.1955366557627039,0.9642857142857144,3.3491713394813826e-05
137,53,52,2,2,0.5,1.0,0.625,4,11.0,0.0,0.1956657140763537,0.0004882265381488,4,0.2034702286550455,1.0,2.6054747973767973e-05
138,178,21,0,28,0.0,0.0,0.7831632653061225,28,10.0,180988.7673244908,0.2444640261835826,0.0653034489355938,13,0.2603320240807016,0.2619047619047619,0.0001028161738421
139,274,15,5,3,0.625,0.4,0.5625,8,10.0,4889.7150811558895,0.194892755156967,0.000172035266821,4,0.2026525925726877,0.4642857142857143,5.318172451324761e-05
140,976,4,0,15,0.0,0.0,0.7466666666666666,15,10.0,257547.5101015227,0.2364413158011245,0.0094840107248932,7,0.2492233278793175,0.2666666666666666,7.160814809798403e-05
141,759,5,1,0,1.0,0.0,0.0,1,12.0,0.0,0.152852113683849,8.665771073361103e-07,1,0.1564101532667952,0.0,1.496478752895074e-05
142,696,6,2,0,1.0,1.0,0.0,2,12.0,0.0,0.1410247100219835,1.4483058819659618e-07,2,0.1439919292028281,1.0,2.915947199622257e-05
143,1064,4,2,3,0.4,1.0,0.6399999999999999,5,10.0,42720.0,0.195074287488471,0.0002814221189668,3,0.2023722958583013,0.4,4.489831329984464e-05
144,140,26,2,2,0.5,1.0,0.625,4,11.0,0.0,0.1965840281228719,0.000202172142903,4,0.204407826644657,1.0,2.6777062997836448e-05
145,1134,3,0,1,0.0,0.0,0.0,1,11.0,0.0,0.1817485706506942,7.000540290934883e-05,1,0.1875684567801082,0.0,1.254125878693962e-05
146,582,7,5,1,0.8333333333333334,1.0,0.2777777777777777,6,11.0,0.0,0.1923845890596012,0.0002563916682844,6,0.1992454183926547,1.0,4.118858251836326e-05
147,531,8,4,3,0.5714285714285714,1.0,0.6122448979591837,7,10.0,7230.538005258293,0.1851784429476677,0.0004172201734836,5,0.1919817380810797,0.6190476190476191,4.329888229453263e-05
148,48,55,7,1,0.875,1.0,0.21875,8,11.0,64356.04398119444,0.1911263409353219,0.0001944421561032,7,0.1981694832281583,0.75,5.157551017466835e-05
149,1378,2,0,29,0.0,0.0,0.7776456599286562,29,9.0,486894.3537749946,0.2446207931109508,0.086290479901637,13,0.2594634925092866,0.2832512315270936,0.0001267467921087
150,316,13,3,1,0.75,1.0,0.375,4,11.0,0.0,0.1753844385514076,4.947190356174622e-05,4,0.1808970828971218,1.0,3.0354336328870164e-05
151,7,248,5,5,0.5,1.0,0.6599999999999999,10,11.0,213520.0,0.1948678653202339,0.0016871915234074,7,0.2029137017316016,0.5333333333333333,6.432771589452298e-05
152,1585,2,0,2,0.0,0.0,0.5,2,11.0,0.0,0.1673534619181172,1.1145764593288626e-05,2,0.1720556052723253,1.0,2.008485332848557e-05
153,462,9,6,2,0.75,0.6666666666666666,0.40625,8,10.0,22992.56482539174,0.1865497637781523,0.0005465499002131,6,0.1935159488068417,0.5714285714285714,4.75000713529694e-05
154,509,8,0,1,0.0,0.0,0.0,1,11.0,0.0,0.1558951455177044,1.2954540717915552e-05,1,0.1598912067970068,0.0,1.3681572359826489e-05
155,191,20,0,1,0.0,0.0,0.0,1,13.0,0.0,0.1245692093278207,7.341132997257251e-09,1,0.1264780275067609,0.0,1.9047572026643727e-05
156,96,34,2,0,1.0,1.0,0.0,2,12.0,0.0,0.1515712694324414,1.8232510539496476e-06,2,0.1548311755186786,1.0,2.8516553577166054e-05
157,1,521,0,1,0.0,0.0,0.0,1,11.0,0.0,0.164390097501289,5.934474483011826e-06,1,0.1686605140846745,0.0,1.532718318407227e-05
158,18,133,0,6,0.0,0.0,0.7222222222222222,6,10.0,46217.140966388666,0.2016405357699096,0.0018534257702856,3,0.2098120011353031,0.1333333333333333,5.156831775088815e-05
159,19,131,11,14,0.44,0.5454545454545454,0.7488000000000001,25,9.0,62602.49505387287,0.2488119642191576,0.1053547199635096,14,0.2654653048061623,0.4166666666666667,8.843576614726434e-05
