node,community_id,community_size,internal_degree,external_degree,internal_ratio,embeddedness,participation_coef,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
31,0,21,7,5,0.5833333333333334,0.3333333333333333,0.6111111111111112,12,3.0,119.57244516580027,0.4723404255319149,0.3540319713133475,6,0.5165165165165171,0.2272727272727272,0.0131756392566916
32,0,21,4,6,0.4,0.6666666666666666,0.74,10,4.0,71.49055355377226,0.4512195121951219,0.2552936354883951,6,0.4947447447447454,0.2666666666666666,0.0112202961359005
33,0,21,3,2,0.6,0.3333333333333333,0.5599999999999999,5,4.0,33.422796842953375,0.3775510204081632,0.0826952777578752,4,0.4129129129129134,0.1,0.0066607212363609
34,2,18,4,3,0.5714285714285714,0.5,0.5714285714285714,7,4.0,89.54285321962567,0.4404761904761904,0.2482431886250143,6,0.4782282282282289,0.4285714285714286,0.0082759012300441
35,0,21,4,2,0.6666666666666666,0.5,0.5,6,4.0,28.2662758485226,0.437007874015748,0.2013025223476953,5,0.4722222222222229,0.2666666666666666,0.0069622118664213
36,1,21,4,3,0.5714285714285714,0.16666666666666666,0.6122448979591837,7,4.0,50.06977736711558,0.4457831325301205,0.2456874838817378,6,0.4827327327327333,0.4285714285714286,0.0079539465053901
37,1,21,6,4,0.6,0.13333333333333333,0.54,10,4.0,124.49783177817176,0.4269230769230769,0.2080738135061127,6,0.4767267267267275,0.1777777777777777,0.0115566407649827
38,0,21,4,5,0.4444444444444444,0.5,0.7160493827160495,9,4.0,60.70076021034661,0.444,0.248204892558662,6,0.4872372372372379,0.25,0.009957065381654
39,3,17,2,3,0.4,1.0,0.6399999999999999,5,4.0,11.635670147878653,0.3908450704225352,0.1197013580280408,5,0.4264264264264271,0.1,0.0061539519482207
40,5,15,2,2,0.5,0.0,0.625,4,5.0,15.385831984107847,0.3557692307692308,0.0594282956227286,4,0.3876876876876877,0.0,0.0056031657058167
41,0,21,3,5,0.375,0.0,0.71875,8,4.0,25.09517555138388,0.4302325581395348,0.2257694118947223,6,0.4714714714714723,0.25,0.0090585835340888
42,5,15,3,4,0.42857142857142855,0.0,0.7346938775510204,7,4.0,155.53446114902098,0.425287356321839,0.1616290102875559,5,0.4639639639639648,0.1428571428571428,0.0095116067331698
43,3,17,10,18,0.35714285714285715,0.13333333333333333,0.7704081632653061,28,4.0,594.9663661963052,0.511520737327189,0.5484180725863465,6,0.5923423423423425,0.0873015873015873,0.0294015789108152
44,2,18,3,4,0.42857142857142855,0.6666666666666666,0.6938775510204083,7,4.0,20.57240961155109,0.4319066147859922,0.2238169780421953,6,0.4699699699699707,0.3333333333333333,0.007823634691708
45,5,15,3,3,0.5,0.3333333333333333,0.6111111111111112,6,4.0,15.74164809197617,0.3908450704225352,0.1324412429201347,5,0.4301801801801809,0.2,0.0072673528874772
46,0,21,2,1,0.6666666666666666,1.0,0.4444444444444444,3,4.0,1.272222222222222,0.3627450980392157,0.0905458899536364,3,0.391891891891892,0.3333333333333333,0.0041066838760478
47,1,21,3,2,0.6,0.3333333333333333,0.5599999999999999,5,4.0,10.94524308811393,0.3627450980392157,0.086513689946273,5,0.3978978978978981,0.1,0.0061207555866274
48,0,21,5,5,0.5,0.5,0.6799999999999999,10,4.0,49.124364729112976,0.43359375,0.233534714486218,6,0.481231231231232,0.2222222222222222,0.0106447121549002
49,1,21,4,1,0.8,0.3333333333333333,0.31999999999999984,5,4.0,7.277085311489335,0.3908450704225352,0.1224628874534742,5,0.4271771771771779,0.4,0.0059524251012294
50,2,18,10,5,0.6666666666666666,0.3111111111111111,0.49777777777777776,15,4.0,140.82628040430666,0.4723404255319149,0.4021381849998592,6,0.5270270270270275,0.2952380952380952,0.0155864834082946
51,2,18,7,21,0.25,0.42857142857142855,0.7882653061224489,28,4.0,579.2370295860527,0.5260663507109005,0.6038836512058336,6,0.6013513513513512,0.1296296296296296,0.0289141180595631
52,5,15,2,5,0.2857142857142857,0.0,0.7755102040816326,7,4.0,48.54361575669799,0.425287356321839,0.1759860771049114,5,0.4647147147147155,0.1904761904761904,0.0082274870162488
53,2,18,4,2,0.6666666666666666,0.6666666666666666,0.4444444444444444,6,4.0,17.597011716319074,0.376271186440678,0.1242302046506182,5,0.4136636636636641,0.2666666666666666,0.0070760714149433
54,2,18,6,7,0.46153846153846156,0.5333333333333333,0.6745562130177515,13,4.0,101.62942519122068,0.4683544303797468,0.3607689342580115,6,0.5172672672672678,0.3076923076923077,0.0136133677307822
55,1,21,3,0,1.0,0.0,0.0,3,5.0,2.026923076923077,0.3303571428571428,0.0504777657440401,3,0.3582582582582581,0.0,0.0042312226625634
56,5,15,3,1,0.75,0.0,0.375,4,5.0,9.82981430722849,0.347962382445141,0.0566063143407684,4,0.3764264264264264,0.0,0.0056031699272699
57,1,21,2,1,0.6666666666666666,0.0,0.4444444444444444,3,5.0,3.3020909645909646,0.3639344262295082,0.0761901305478987,3,0.3959459459459462,0.0,0.0041265627560272
58,6,3,1,1,0.5,0.0,0.5,2,5.0,8.517832167832166,0.3217391304347826,0.0202163991886292,2,0.3433933933933931,0.0,0.0037223281620345
59,1,21,5,8,0.38461538461538464,0.2,0.757396449704142,13,4.0,116.27660802707608,0.4567901234567901,0.2966035373556778,6,0.5097597597597604,0.141025641025641,0.0137980622270389
60,4,17,4,1,0.8,0.0,0.31999999999999984,5,4.0,31.17357203264421,0.3814432989690721,0.0731983249124652,4,0.4159159159159165,0.0,0.0067488656761711
61,4,17,1,1,0.5,0.0,0.5,2,5.0,0.7448934837092731,0.3512658227848101,0.0626085320515218,2,0.3771771771771771,0.0,0.0032373878968115
62,4,17,2,0,1.0,0.0,0.0,2,5.0,2.512464415888472,0.3333333333333333,0.0328363997508386,2,0.357207207207207,0.0,0.0034454299310902
63,3,17,3,2,0.6,0.3333333333333333,0.5599999999999999,5,4.0,120.98230254017008,0.3801369863013699,0.0900075131369083,4,0.4174174174174179,0.1,0.0075354248387508
64,3,17,1,0,1.0,0.0,0.0,1,5.0,0.0,0.2761194029850746,0.0068445936144906,1,0.2920420420420421,0.0,0.0026203079368733
65,0,21,3,3,0.5,0.6666666666666666,0.6111111111111112,6,4.0,26.20378567792361,0.4095940959409594,0.1551671597363364,5,0.4481981981981991,0.2,0.0072766372123729
66,1,21,2,5,0.2857142857142857,0.0,0.7755102040816326,7,4.0,17.67978174020138,0.444,0.2686263339653334,6,0.4812312312312318,0.3333333333333333,0.0076936953074586
67,4,17,1,3,0.25,0.0,0.75,4,4.0,5.51508294187827,0.4188679245283019,0.154513812410678,4,0.4504504504504513,0.3333333333333333,0.004964443085119
68,1,21,6,6,0.5,0.26666666666666666,0.6805555555555556,12,4.0,86.91284996168213,0.4319066147859922,0.249975635249435,6,0.4857357357357366,0.1515151515151515,0.0127848890256736
69,5,15,2,0,1.0,0.0,0.0,2,5.0,1.101923076923077,0.3144475920679886,0.0245920557068887,2,0.337237237237237,0.0,0.0034599885237415
70,1,21,7,5,0.5833333333333334,0.14285714285714285,0.5972222222222221,12,4.0,87.9829876966432,0.4457831325301205,0.3002986551229183,6,0.4984984984984991,0.1818181818181818,0.0125831796839268
71,4,17,3,3,0.5,0.0,0.6111111111111112,6,5.0,26.789194746928636,0.3592233009708738,0.0783456489134552,4,0.3989489489489491,0.0666666666666666,0.0077553259238135
72,1,21,4,3,0.5714285714285714,0.16666666666666666,0.6122448979591837,7,4.0,14.878705450497842,0.4172932330827067,0.1916941726148535,6,0.4594594594594602,0.2380952380952381,0.0078510353048578
73,4,17,2,5,0.2857142857142857,0.0,0.7755102040816326,7,4.0,41.71713720488997,0.4095940959409594,0.1296104154997072,5,0.4519519519519528,0.0476190476190476,0.0081835909167326
74,6,3,1,0,1.0,0.0,0.0,1,5.0,0.0,0.2694174757281553,0.0043934901265782,1,0.2848348348348348,0.0,0.0027400136970109
75,1,21,6,4,0.6,0.2,0.58,10,4.0,42.176730452303225,0.4036363636363636,0.1899550756723863,6,0.4557057057057067,0.1777777777777777,0.0109083831081825
76,4,17,5,7,0.4166666666666667,0.0,0.7083333333333333,12,4.0,131.0517667909789,0.4157303370786517,0.1726587757078189,6,0.4722222222222232,0.0757575757575757,0.0134578358676422
77,0,21,2,1,0.6666666666666666,1.0,0.4444444444444444,3,4.0,3.2387209468091824,0.3992805755395683,0.1187672912723406,3,0.430180180180181,0.3333333333333333,0.0040470091463551
78,2,18,2,1,0.6666666666666666,1.0,0.4444444444444444,3,4.0,9.693057204848202,0.3603896103896103,0.0707130410495854,3,0.3881381381381382,0.3333333333333333,0.0042066182898595
79,3,17,7,6,0.5384615384615384,0.0,0.63905325443787,13,4.0,324.34324797989456,0.4080882352941176,0.1669808083097467,5,0.4677177177177188,0.0,0.016731668392766
80,3,17,4,4,0.5,0.5,0.65625,8,4.0,40.736536040677535,0.4404761904761904,0.2164497986910399,6,0.4804804804804812,0.3214285714285714,0.0089539320116004
81,3,17,4,2,0.6666666666666666,0.16666666666666666,0.5,6,4.0,47.52232827722683,0.395017793594306,0.1231196956959641,4,0.4346846846846855,0.1333333333333333,0.0075405895803828
82,0,21,1,0,1.0,0.0,0.0,1,4.0,0.0,0.3827586206896551,0.076044692003428,1,0.4061561561561566,0.0,0.0022153918112981
83,3,17,2,3,0.4,0.0,0.72,5,4.0,20.233119669476658,0.437007874015748,0.2035865585709057,5,0.4677177177177185,0.3,0.0060398009298132
84,0,21,5,1,0.8333333333333334,0.3,0.2777777777777777,6,4.0,25.56650202853076,0.425287356321839,0.1582346741870021,5,0.4609609609609618,0.2,0.0072356093384073
85,2,18,1,1,0.5,0.0,0.5,2,4.0,1.2693423434802744,0.3908450704225352,0.0934835001501631,2,0.4181681681681689,0.0,0.0032168983058145
86,0,21,2,0,1.0,1.0,0.0,2,4.0,0.0,0.3908450704225352,0.102966944221318,2,0.4166666666666673,1.0,0.0031486662586471
87,1,21,4,6,0.4,0.3333333333333333,0.74,10,4.0,24.35036891121122,0.425287356321839,0.2553391987455411,6,0.4744744744744753,0.2444444444444444,0.010800445733417
88,0,21,4,2,0.6666666666666666,0.6666666666666666,0.5,6,4.0,11.830844877392192,0.4126394052044609,0.1757625023958595,5,0.4512012012012021,0.3333333333333333,0.0068633010444323
89,4,17,4,3,0.5714285714285714,0.0,0.5714285714285714,7,4.0,136.26057877678198,0.4269230769230769,0.1424404980587472,4,0.4669669669669677,0.1428571428571428,0.0094028532855707
90,5,15,1,0,1.0,0.0,0.0,1,5.0,0.0,0.2991913746630728,0.012291028306136,1,0.3144144144144143,0.0,0.0024942665318849
91,2,18,1,0,1.0,0.0,0.0,1,5.0,0.0,0.3198847262247838,0.0265384628666026,1,0.3379879879879877,0.0,0.0023116499669247
92,4,17,4,2,0.6666666666666666,0.0,0.4444444444444444,6,4.0,129.76189477733595,0.3639344262295082,0.0565452545627716,4,0.4024024024024026,0.1333333333333333,0.0089833441550065
93,5,15,1,1,0.5,0.0,0.5,2,4.0,0.0,0.4021739130434782,0.1297670802885585,2,0.4286786786786795,1.0,0.0031352214086476
94,3,17,2,1,0.6666666666666666,0.0,0.4444444444444444,3,5.0,3.311830204718703,0.3208092485549133,0.0271368737131687,3,0.3448948948948945,0.0,0.0046416919291717
95,4,17,1,0,1.0,0.0,0.0,1,5.0,0.0,0.2674698795180723,0.0042999664674814,1,0.2836336336336336,0.0,0.0026119261362449
96,4,17,2,1,0.6666666666666666,0.0,0.4444444444444444,3,4.0,9.630570644614629,0.3436532507739938,0.0395178100942782,3,0.3701201201201199,0.0,0.0045638861514409
97,5,15,1,0,1.0,0.0,0.0,1,5.0,0.0,0.3546325878594249,0.0537223882851305,1,0.3774774774774774,0.0,0.0022591153116352
98,5,15,2,3,0.4,1.0,0.6399999999999999,5,4.0,17.711269299759557,0.43359375,0.1902043553117183,4,0.4654654654654662,0.4,0.0062213633598776
99,4,17,1,1,0.5,0.0,0.5,2,4.0,2.5837662337662333,0.3580645161290323,0.0525361272226346,2,0.3836336336336337,0.0,0.0033736086873261
100,3,17,2,1,0.6666666666666666,0.0,0.4444444444444444,3,4.0,31.85784548282925,0.3580645161290323,0.0624447301987838,2,0.3881381381381381,0.0,0.0047973880465029
101,4,17,1,1,0.5,0.0,0.5,2,5.0,3.1301948051948054,0.3557692307692308,0.0514884903349884,2,0.3809309309309309,0.0,0.0033643428917572
102,2,18,5,5,0.5,0.3,0.64,10,4.0,32.114180373576666,0.4352941176470588,0.2920706741193067,6,0.4842342342342349,0.3111111111111111,0.0106779222302073
103,0,21,4,5,0.4444444444444444,0.6666666666666666,0.691358024691358,9,4.0,41.90249329643965,0.4404761904761904,0.2402883252447642,6,0.4842342342342349,0.2222222222222222,0.0098995726916929
104,0,21,11,10,0.5238095238095238,0.2545454545454545,0.6757369614512472,21,4.0,303.8136233870428,0.4889867841409692,0.4698540042808625,6,0.5570570570570575,0.1428571428571428,0.0220037787099926
105,1,21,4,3,0.5714285714285714,0.0,0.5714285714285714,7,5.0,28.51725626120052,0.4080882352941176,0.1702869584550032,6,0.4540540540540549,0.1428571428571428,0.0080331466120514
106,4,17,2,4,0.3333333333333333,0.0,0.7777777777777777,6,4.0,26.53390249660046,0.3867595818815331,0.1131589836461439,5,0.4264264264264271,0.1333333333333333,0.0072835153141302
107,2,18,1,1,0.5,0.0,0.5,2,5.0,0.8170893719806763,0.3153409090909091,0.0251661137481736,2,0.3357357357357354,0.0,0.0034765391881152
108,1,21,2,2,0.5,0.0,0.625,4,4.0,7.870173378348138,0.3557692307692308,0.0741220278989482,4,0.3858858858858859,0.0,0.0052761665398806
109,3,17,1,0,1.0,0.0,0.0,1,5.0,0.0,0.2905759162303665,0.0126980041383981,1,0.3115615615615616,0.0,0.0024332794168896
110,3,17,2,0,1.0,0.0,0.0,2,5.0,4.833333333333334,0.3066298342541436,0.0174465944136018,2,0.3316816816816815,0.0,0.0037925393633988
111,5,15,1,0,1.0,0.0,0.0,1,5.0,0.0,0.3546325878594249,0.0537223882851305,1,0.3774774774774774,0.0,0.0022591153116352
