node,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
230,2,38.0,72.16666666666669,0.049547652002968845,0.0,2,0.05605436137393453,0.0,0.00016714822491837802
231,2,37.0,615.5849907071253,0.050894255336685075,1.594278032926887e-17,2,0.05900818830216965,0.0,0.00016621906976972488
232,2,36.0,17659.560539784285,0.054575383629594444,0.0,2,0.06382281396659976,0.0,0.00014932947086319923
233,1,36.0,0.0,0.05374413873385772,1.7986967210133006e-17,1,0.06097477347364405,0.0,0.00011139603895462257
234,2,35.0,4939.0,0.05679597139506542,1.750990218883245e-17,1,0.0659253807457158,0.0,0.00019067720441192973
235,1,33.0,0.0,0.062423392344920836,0.0,1,0.07439622051622206,0.0,9.149760217723052e-05
236,3,35.0,12816.715218115221,0.055343939054447684,5.79399603193783e-17,2,0.06414419112347353,0.0,0.00026744500907987487
237,1,36.0,0.0,0.05244217029904776,3.3281353931336438e-18,1,0.059383425332812836,0.0,0.00010613431298551303
238,3,34.0,105874.53434248711,0.050999339279814995,6.257366567769409e-05,2,0.06143566818825964,0.0,0.00023230126554470607
239,3,36.0,41464.56263736262,0.04919485744445662,9.32420114340178e-06,2,0.05962344527299054,0.0,0.0002249670988335728
240,4,35.0,61136.62930402936,0.051723415839510824,6.719126407487388e-05,2,0.0644279771634911,0.16666666666666666,0.00027851228023014716
241,2,36.0,73678.27301586985,0.048763153218960374,5.1866018803794094e-08,2,0.057879466678821614,0.0,0.0001574689135478251
242,6,35.0,90867.09141415001,0.05124109245179292,3.8076623643421825e-07,2,0.06233302135592486,0.06666666666666667,0.00041638170665927364
243,2,38.0,0.0,0.044639629870599294,4.9049717821141756e-08,2,0.05216792173496066,1.0,0.0001491231266871987
244,2,38.0,57.333333333333336,0.044665057277963126,6.466717970405448e-08,2,0.052431736867196585,0.0,0.00016378889022245968
245,1,39.0,0.0,0.04277426617023119,4.7768619331074435e-09,1,0.04930077374928011,0.0,9.901309624296281e-05
