node,community_id,community_size,internal_degree,external_degree,internal_ratio,embeddedness,participation_coef,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
31,1,1275,97,13,0.8818181818181818,0.21026632302405499,0.21785123966942144,110,6.0,5750.774574067656,0.3810349985043374,0.0621729624073373,45,0.4067802376092612,0.1756463719766472,0.0002524668402329
32,2,1026,38,9,0.8085106382978723,0.40540540540540543,0.3322770484382074,47,6.0,1842.077723342169,0.3697318007662835,0.0365459095252428,38,0.3899120741089566,0.2849213691026827,0.0001222925282028
33,0,1307,4,3,0.5714285714285714,0.16666666666666666,0.48979591836734704,7,6.0,6446.582673444532,0.3122977346278317,0.0025565854278427,5,0.3221332495943736,0.2380952380952381,7.019730369551632e-05
34,2,1026,28,21,0.5714285714285714,0.455026455026455,0.5939192003331946,49,6.0,1627.4594274174049,0.3678526048284625,0.0342535565280397,40,0.3877217773590717,0.2491496598639455,0.0001202691023957
35,4,985,7,14,0.3333333333333333,0.6190476190476191,0.7573696145124716,21,6.0,191.34765827417013,0.3525211711961034,0.0257393943252466,20,0.3686319150049517,0.2571428571428572,6.192302462842398e-05
36,4,985,5,2,0.7142857142857143,0.4,0.44897959183673464,7,6.0,27.123843411766195,0.3311151546659734,0.008421987674648,7,0.3422934003244604,0.2857142857142857,3.8808785629847566e-05
37,2,1026,44,48,0.4782608695652174,0.2632135306553911,0.703922495274102,92,5.0,9201.603210452677,0.3896604466197614,0.0804706898068602,52,0.4142774899251764,0.139751552795031,0.0002046321350362
38,0,1307,21,3,0.875,0.2761904761904762,0.22569444444444442,24,6.0,406.4495267034055,0.3415196525282857,0.0156263593020115,22,0.3559847176427229,0.2318840579710144,7.636633606519376e-05
39,4,985,118,154,0.4338235294117647,0.18296392872664058,0.7192906574394464,272,6.0,36329.23685644098,0.4498834498834498,0.3753285792550813,56,0.4790861987753513,0.0926850444975038,0.0005182764884734
40,0,1307,30,19,0.6122448979591837,0.25517241379310346,0.5672636401499375,49,6.0,1540.6571096134076,0.3630300957592339,0.0354595428936169,37,0.3824043544250639,0.1998299319727891,0.0001224585088724
41,6,233,9,46,0.16363636363636364,0.5277777777777778,0.8271074380165289,55,6.0,1796.4538004869755,0.3882116298915031,0.0734872705532053,46,0.4105406395561989,0.1299663299663299,0.0001214692717854
42,2,1026,45,48,0.4838709677419355,0.301010101010101,0.6904844490692565,93,6.0,4765.207182543569,0.414891538010553,0.1517742675061766,54,0.4394619772858588,0.1664329125759701,0.0001930149835459
43,0,1307,32,52,0.38095238095238093,0.16733870967741934,0.7324263038548753,84,5.0,4514.089111047592,0.3948053558145301,0.0983011377012846,52,0.4189223844664499,0.1528973034997131,0.0001829354608507
44,1,1275,2,0,1.0,1.0,0.0,2,7.0,0.0,0.281465441046491,0.0004877291769596,2,0.2904290873202881,1.0,2.8384430801388823e-05
45,1,1275,37,4,0.9024390243902439,0.2087087087087087,0.182034503271862,41,6.0,1053.2014810832584,0.3506579309585421,0.0174051815841555,34,0.3681870518657866,0.1756097560975609,0.0001128413816985
46,0,1307,41,26,0.6119402985074627,0.16585365853658537,0.5551347738917354,67,6.0,2427.015555719652,0.3975407277947693,0.0862575726790568,50,0.4210603443764335,0.1338760741745816,0.0001500752968329
47,2,1026,32,10,0.7619047619047619,0.7419354838709677,0.3820861678004537,42,6.0,409.48563719772005,0.3552543507362784,0.0346632598351448,38,0.3724158685298402,0.470383275261324,0.0001016645233781
48,0,1307,36,40,0.47368421052631576,0.19206349206349208,0.6862880886426593,76,6.0,4465.569121536625,0.3885431918008785,0.0851127867736621,51,0.4122363531690119,0.1259649122807017,0.00017040385963
49,2,1026,71,89,0.44375,0.289738430583501,0.707265625,160,6.0,9110.107669070874,0.4231612517440701,0.2411559058594929,56,0.4500000000000512,0.1658018867924528,0.0003058781647655
50,1,1275,58,4,0.9354838709677419,0.20992135511191773,0.12330905306971907,62,6.0,8596.6038815691,0.369538729329852,0.0297316662974083,37,0.3911890930025562,0.1940772078265467,0.0001858411642122
51,0,1307,34,36,0.4857142857142857,0.0873440285204991,0.6983673469387754,70,6.0,14161.572756006715,0.3816057519472738,0.0624438141022962,45,0.4048463913748964,0.0741200828157349,0.0001984045352377
52,2,1026,38,33,0.5352112676056338,0.3655761024182077,0.6209085498908948,71,6.0,2037.35668397013,0.3917696992064957,0.082805444386294,52,0.4153791804051073,0.2446680080482897,0.0001555493407498
53,1,1275,49,23,0.6805555555555556,0.40816326530612246,0.47839506172839497,72,6.0,4303.773672794014,0.3949277608978731,0.0644716811843557,45,0.4186554665829517,0.2793427230046948,0.0001701408094528
54,4,985,8,5,0.6153846153846154,0.9285714285714286,0.5207100591715976,13,6.0,95.76684040149436,0.3263810597519729,0.0062200001927763,13,0.3370126131783904,0.4487179487179487,5.33618118375906e-05
55,1,1275,12,3,0.8,0.3484848484848485,0.3377777777777776,15,6.0,308.48787807445854,0.3342956120092378,0.0073081362674726,13,0.3478123200920852,0.3238095238095238,5.922023780999018e-05
56,4,985,62,97,0.389937106918239,0.2231623479640402,0.7203828962461928,159,5.0,18116.23894343034,0.4241758241758241,0.1554225072333105,54,0.4515570209871209,0.1048483401003105,0.0003310277592435
57,0,1307,64,83,0.43537414965986393,0.2628968253968254,0.6986903604979406,147,6.0,29386.461795203635,0.4260200668896321,0.2107012693858657,56,0.4519914167583046,0.1340042866461653,0.00030821611223
58,6,233,5,22,0.18518518518518517,0.5,0.7846364883401921,27,6.0,159.77595056493462,0.358695652173913,0.0368413032616918,27,0.3760140262730761,0.2535612535612536,7.03834280819213e-05
59,3,1004,116,21,0.8467153284671532,0.3361319340329835,0.27257712184985894,137,6.0,5750.850094288051,0.3901617250673854,0.1956235331017184,56,0.416978070864101,0.2706097037355088,0.0002579822330519
60,0,1307,26,6,0.8125,0.28,0.322265625,32,5.0,691.050599234136,0.3699895433949111,0.0543857757106697,30,0.3894462762338323,0.25,8.436671059184666e-05
61,1,1275,34,7,0.8292682926829268,0.20320855614973263,0.30458060678167753,41,6.0,1026.2060446966325,0.3565071368597817,0.0226659799154893,34,0.3752028052545992,0.15,0.0001091666385235
62,1,1275,49,7,0.875,0.1641156462585034,0.22959183673469374,56,6.0,3710.64282460605,0.3842302123552124,0.0480727329696498,38,0.4068639765531063,0.1435064935064935,0.0001443522411921
63,3,1004,81,55,0.5955882352941176,0.24228395061728394,0.5871539792387543,136,6.0,16207.19792715838,0.4081645731863624,0.1661712187949149,56,0.4354111058774681,0.1540305010893246,0.0002924110329384
64,3,1004,26,31,0.45614035087719296,0.28307692307692306,0.6912896275777163,57,6.0,14721.487427156904,0.3869380315917375,0.0637495511425768,40,0.4093081069765145,0.1334586466165413,0.0001732673081145
65,3,1004,45,41,0.5232558139534884,0.28383838383838383,0.6700919415900486,86,6.0,8630.13035431839,0.4065751675710182,0.1331869415759012,55,0.4310226618517153,0.1584131326949384,0.000189189599669
66,3,1004,8,0,1.0,1.0,0.0,8,6.0,0.0,0.3228733651018959,0.0102719974202143,8,0.3328780028261642,1.0,3.735702531687869e-05
67,5,276,34,24,0.5862068965517241,0.4295900178253119,0.582639714625446,58,6.0,4700.328934098418,0.3683419119773292,0.0566826594870389,45,0.3889386088867851,0.2655777374470659,0.0001478533847315
68,5,276,43,33,0.5657894736842105,0.47729789590254706,0.6028393351800554,76,6.0,2414.532298098271,0.3774669590469982,0.0867555988547838,51,0.4004814989270971,0.2361403508771929,0.0001615154739753
69,2,1026,41,17,0.7068965517241379,0.3463414634146341,0.46730083234244946,58,6.0,5294.572294021381,0.3753314868289233,0.0464835124875667,44,0.3969644632857059,0.2401693889897156,0.0001496281955275
70,1,1275,60,9,0.8695652173913043,0.20225988700564973,0.23902541482881745,69,6.0,3879.7905252600185,0.3747352318192516,0.0410438568128836,44,0.397370073794943,0.1632566069906223,0.0001717595115605
71,3,1004,44,25,0.6376811594202898,0.5665961945031712,0.5566057550934678,69,6.0,1925.9820927855887,0.3857662023016354,0.1132411927305098,54,0.4092269848746662,0.319693094629156,0.0001413107055899
72,1,1275,12,6,0.6666666666666666,0.36363636363636365,0.5185185185185185,18,6.0,1682.6689842226344,0.3304108736252334,0.0071457371252641,15,0.3417072277175623,0.2026143790849673,8.265586702543413e-05
73,1,1275,78,15,0.8387096774193549,0.20546120546120547,0.28974447913053514,93,6.0,7313.736384081773,0.3949277608978731,0.0670148946474372,45,0.4198644475846794,0.1727442730247779,0.0002236801695312
74,3,1004,84,33,0.717948717948718,0.5309810671256454,0.4304185842647381,117,6.0,3987.6210545242784,0.3981620405101275,0.2178454829034159,56,0.4246899042236121,0.3300913645741232,0.0002181463118644
75,0,1307,28,7,0.8,0.3333333333333333,0.34448979591836715,35,6.0,480.57829573085405,0.361731129664338,0.0368473667809046,31,0.3806170513424226,0.3126050420168067,9.245496128964556e-05
76,5,276,1,0,1.0,0.0,0.0,1,7.0,0.0,0.2620125061708079,0.000220839249625,1,0.2685369610240097,0.0,2.623139892951373e-05
77,0,1307,61,111,0.3546511627906977,0.453551912568306,0.758856138453218,172,5.0,15893.481962872474,0.4308618590177243,0.2639005727169214,56,0.4579866017690293,0.1555147558819529,0.0003252537867626
78,0,1307,77,28,0.7333333333333333,0.1609706083390294,0.42902494331065755,105,5.0,6660.12220791019,0.4011968503937008,0.1390575903735058,56,0.4265216936201713,0.1168498168498168,0.000227954272441
79,2,1026,76,63,0.5467625899280576,0.24982456140350878,0.6425133274675223,139,6.0,17939.949036227204,0.4142708468843502,0.1344673482331181,54,0.4407573140734238,0.1266812636847044,0.0003064232148313
80,3,1004,63,49,0.5625,0.5560675883256528,0.6112882653061225,112,6.0,3858.7152759459223,0.3953690483580607,0.1759749598104174,56,0.4213953001518024,0.2665701415701416,0.0002102677676187
81,2,1026,34,9,0.7906976744186046,0.23707664884135474,0.3634396971335859,43,6.0,1815.9461258160557,0.3710673502680028,0.040714716248159,37,0.3912937666823607,0.1871539313399778,0.0001085529939273
82,1,1275,97,5,0.9509803921568627,0.226159793814433,0.09477124183006536,102,6.0,4878.575620218191,0.3798985982702058,0.0528857787393593,45,0.4048228397969393,0.21355076684139,0.0002429908389585
83,0,1307,101,77,0.5674157303370787,0.42257425742574256,0.5626814796111601,178,5.0,11739.007347962275,0.4314163787847998,0.2875914530060918,56,0.4582535196525289,0.2294166190566876,0.0003422012352999
84,6,233,40,32,0.5555555555555556,0.6666666666666666,0.6026234567901234,72,6.0,2113.9984278280367,0.3871732522796353,0.1053565152574508,55,0.4101821322028721,0.3395931142410016,0.0001544257464596
85,4,985,5,7,0.4166666666666667,0.8,0.7222222222222222,12,7.0,17.8288351933468,0.3374125874125874,0.0149771106764038,12,0.3503364511136247,0.4242424242424242,4.4355263365988345e-05
86,1,1275,48,7,0.8727272727272727,0.17198581560283688,0.2347107438016528,55,6.0,2525.6369870659933,0.3817201078813305,0.0397039214175106,39,0.4041529282461999,0.1515151515151515,0.0001419675632434
87,2,1026,15,9,0.625,0.38095238095238093,0.576388888888889,24,6.0,667.5578657721561,0.3444937256598875,0.0209245195663909,22,0.3592505364525852,0.253623188405797,7.277244496055756e-05
88,4,985,8,10,0.4444444444444444,0.6428571428571429,0.6728395061728395,18,6.0,1241.813022103167,0.3367881127386177,0.0113537465118646,17,0.3490343853037868,0.2549019607843137,6.397763670449116e-05
89,0,1307,7,4,0.6363636363636364,0.47619047619047616,0.5619834710743803,11,6.0,54.7397895043286,0.3216829132784484,0.0074043926180872,11,0.3333725859632359,0.2727272727272727,4.5907413561740496e-05
90,2,1026,22,27,0.4489795918367347,0.45021645021645024,0.6605581007913369,49,6.0,2724.6624890250328,0.3854860186418109,0.0679855441642604,44,0.407172763908527,0.2006802721088435,0.0001167557212994
91,0,1307,15,12,0.5555555555555556,0.3619047619047619,0.6282578875171467,27,6.0,489.7246023413018,0.3476528384279476,0.0229320307626745,25,0.3646229130684845,0.2478632478632478,7.931372626683749e-05
92,1,1275,48,2,0.96,0.14627659574468085,0.07760000000000011,50,6.0,1337.981117572463,0.3503300330033003,0.0186596412528579,36,0.3694065002354925,0.1387755102040816,0.0001341037587848
93,2,1026,3,0,1.0,0.6666666666666666,0.0,3,7.0,4.583936477193048,0.2633995037220843,0.0001665964673589,3,0.2703448250080397,0.6666666666666666,3.689801463029185e-05
94,5,276,32,47,0.4050632911392405,0.47580645161290325,0.7207178336804998,79,6.0,3591.98805712634,0.3892080175996089,0.1021728613585961,53,0.4133275762809615,0.1895488477766959,0.0001680507611059
95,3,1004,76,11,0.8735632183908046,0.3333333333333333,0.23173470735896406,87,6.0,1643.3053507212437,0.377176359114059,0.1340604371058793,56,0.4010755220599805,0.2796043838545843,0.000170983279679
96,2,1026,24,4,0.8571428571428571,0.7862318840579711,0.25765306122448983,28,6.0,157.805235979144,0.3463295269168026,0.0280899917215582,26,0.3615559742502522,0.6613756613756614,7.67877550457185e-05
97,0,1307,21,18,0.5384615384615384,0.1523809523809524,0.6495726495726497,39,6.0,1690.313770908075,0.3822699717904087,0.0541445414830388,33,0.4037054482650414,0.0985155195681511,9.9242020999209e-05
98,0,1307,24,26,0.48,0.19202898550724637,0.7,50,6.0,3111.3597569355725,0.3795589988081049,0.0524848308061952,40,0.4009080441722972,0.1526530612244898,0.0001254511109111
99,4,985,1,3,0.25,0.0,0.75,4,6.0,22.886478654884744,0.3194562873050108,0.0036869904288593,4,0.3287669440518946,0.0,3.2233393521427854e-05
100,3,1004,2,1,0.6666666666666666,1.0,0.4444444444444444,3,6.0,0.0,0.3022781205505458,0.0027811916554021,3,0.3116972837180013,1.0,2.9423943433959813e-05
101,5,276,2,0,1.0,1.0,0.0,2,7.0,0.0,0.2773471520641003,0.0006575600537774,2,0.2860092411905962,1.0,3.8027554385157776e-05
102,0,1307,21,6,0.7777777777777778,0.4095238095238095,0.3758573388203017,27,6.0,253.3521288514958,0.3587764758900406,0.0318293245935945,27,0.3761788873187661,0.3333333333333333,7.388631246538007e-05
103,1,1275,95,15,0.8636363636363636,0.19440089585666293,0.2471074380165289,110,6.0,9181.780690256814,0.3877389504444173,0.0643405154106724,45,0.4136180457424145,0.1517931609674729,0.000257436855432
104,1,1275,36,3,0.9230769230769231,0.19047619047619047,0.14595660749506878,39,6.0,2126.432338080925,0.3491967761390427,0.0175186498361596,29,0.3674935887370879,0.1767881241565452,0.0001159726868104
105,2,1026,28,18,0.6086956521739131,0.5185185185185185,0.555765595463138,46,6.0,1261.3354817269849,0.3917696992064957,0.0726774422934892,41,0.4140681425655714,0.323671497584541,0.0001108901096668
106,3,1004,48,43,0.5274725274725275,0.3900709219858156,0.6598236927907257,91,6.0,5372.497599877728,0.3878333942272561,0.1045814043026292,54,0.4126812163081754,0.1831501831501831,0.0001859754265134
107,1,1275,23,3,0.8846153846153846,0.16996047430830039,0.2100591715976332,26,6.0,463.83315140260447,0.3396618846994827,0.011150939649088,23,0.3545114355994909,0.1661538461538461,8.311642528916671e-05
108,7,114,9,0,1.0,0.2777777777777778,0.0,9,7.0,13485.556403463865,0.2527481249255923,6.488171288671861e-05,4,0.2579671623713119,0.2777777777777778,0.0002261864687009
109,4,985,30,6,0.8333333333333334,0.35172413793103446,0.2978395061728395,36,6.0,720.0135320993747,0.3683845219503731,0.0392275986412491,33,0.3879860784005755,0.292063492063492,9.411071741579396e-05
110,6,233,14,3,0.8235294117647058,0.8021978021978022,0.3044982698961938,17,6.0,1938.2135903784333,0.3453155497722837,0.028220519435715,16,0.3589940859370689,0.6470588235294118,6.40646737723003e-05
111,1,1275,31,6,0.8378378378378378,0.2967741935483871,0.2892622352081813,37,6.0,1500.237384117368,0.3539316476799111,0.0174815381638957,32,0.3713665148898112,0.2222222222222222,0.0001081099443105
112,0,1307,49,31,0.6125,0.1870748299319728,0.5712499999999999,80,6.0,6494.680797432729,0.4047664442326025,0.095789202670956,48,0.4289475061496143,0.1433544303797468,0.0001817616995828
113,3,1004,144,45,0.7619047619047619,0.26427738927738925,0.40894711794182714,189,6.0,10390.858682894324,0.4134371957156767,0.2927894120923123,56,0.4432590150207212,0.1921648091860857,0.0003403589457693
114,2,1026,59,48,0.5514018691588785,0.22969023962594973,0.6096602323347018,107,5.0,9273.16443351518,0.4084525107419996,0.1346538636612416,55,0.4336395038467981,0.1902662669723153,0.0002243704962639
115,2,1026,38,23,0.6229508196721312,0.5021337126600285,0.5713517871539908,61,6.0,1021.8211999483308,0.3875973709834469,0.090261495609742,51,0.4100931595750396,0.4109289617486338,0.0001304236771101
116,2,1026,14,6,0.7,0.5384615384615384,0.4750000000000001,20,6.0,105.92821106414542,0.3554724563263939,0.0273957194900624,20,0.372125399068385,0.4421052631578948,5.948924720843263e-05
117,1,1275,46,1,0.9787234042553191,0.2289855072463768,0.041647804436396596,47,6.0,1107.9051150831576,0.351218705194662,0.0206607112722438,37,0.3697545402208393,0.2192414431082331,0.0001263840986774
118,3,1004,96,18,0.8421052631578947,0.3618421052631579,0.28208679593721153,114,5.0,5924.151313511279,0.3918661170245493,0.1758993024660282,56,0.4176296645208775,0.2914143766495886,0.0002159731633615
119,3,1004,49,21,0.7,0.27721088435374147,0.43551020408163277,70,6.0,1647.4716369626287,0.370247645622602,0.0926989476682219,49,0.3926492908358123,0.2024844720496894,0.0001499818437745
120,2,1026,22,28,0.44,0.26406926406926406,0.6864,50,6.0,2916.7290404896617,0.3663081612699143,0.036572621058923,38,0.3863819542575887,0.1281632653061224,0.0001286659663667
121,0,1307,64,27,0.7032967032967034,0.21329365079365079,0.4707160970897234,91,6.0,5157.330597689758,0.3867970363172598,0.0937906012463891,52,0.4111032605851404,0.1667887667887667,0.0002002429445789
122,9,64,21,4,0.84,0.5619047619047619,0.28480000000000005,25,6.0,2006.5133217170085,0.320630285944422,0.0042850647755583,13,0.3315617313026405,0.4766666666666666,0.0001550532260624
123,1,1275,40,0,1.0,0.2923076923076923,0.0,40,6.0,575.4531743018377,0.3380932158403227,0.0145089258682211,33,0.3554090124037998,0.2923076923076923,0.0001127232998511
124,0,1307,37,23,0.6166666666666667,0.3048048048048048,0.5877777777777777,60,6.0,2168.387166517057,0.3878097789685197,0.0764708969234909,47,0.4106217616580462,0.2621468926553672,0.0001370772404492
125,1,1275,40,7,0.851063829787234,0.17051282051282052,0.2698053417836124,47,6.0,2923.830176764251,0.3630094043887147,0.0239402524280589,34,0.3830899670277737,0.1387604070305272,0.0001310997923823
126,1,1275,29,4,0.8787878787878788,0.3251231527093596,0.2222222222222222,33,6.0,1474.7006874587314,0.3609930283965312,0.0222517421354407,26,0.3795310619144642,0.2727272727272727,0.000100631714532
127,6,233,68,31,0.6868686868686869,0.7067603160667252,0.47199265381083555,99,6.0,2829.404144652638,0.3874323255672486,0.149051351120814,56,0.4122023342230751,0.4052772624201196,0.0001950551443842
128,2,1026,12,5,0.7058823529411765,0.9848484848484849,0.4775086505190309,17,6.0,159.0204589963583,0.3565071368597817,0.0271113556697996,16,0.3726121316794711,0.5882352941176471,5.459676541217061e-05
129,4,985,37,78,0.3217391304347826,0.18018018018018017,0.7780718336483933,115,6.0,8399.204340841383,0.410347271438696,0.1461732042368393,56,0.4360260637463137,0.106788710907704,0.0002378041754094
130,0,1307,35,5,0.875,0.2689075630252101,0.2300000000000001,40,6.0,1152.0436277016595,0.3599118444846293,0.0352217929694089,31,0.3780787146071952,0.2461538461538461,0.0001073297897206
131,3,1004,19,22,0.4634146341463415,0.5497076023391813,0.7233789411064843,41,6.0,946.9588244313522,0.3661186479650494,0.0483753945498486,38,0.3862798974197803,0.2853658536585365,9.666006940228e-05
132,5,276,14,18,0.4375,0.37362637362637363,0.720703125,32,6.0,2514.943158236787,0.3761294513671529,0.0390248091549224,27,0.3967263306641541,0.2258064516129032,9.187008886557778e-05
133,2,1026,27,9,0.75,0.5754985754985755,0.412037037037037,36,6.0,1736.9087207042116,0.3603190767141887,0.0337817230031975,34,0.3784162872245605,0.5507936507936508,9.562808158097132e-05
134,1,1275,16,11,0.5925925925925926,0.2,0.6117969821673526,27,6.0,995.9463896785488,0.3661186479650494,0.0225465137388951,26,0.3852122258857871,0.1424501424501424,8.009157294814314e-05
135,3,1004,111,49,0.69375,0.30073710073710075,0.49609375,160,6.0,7978.673896741832,0.4158667972575905,0.2640390198417906,56,0.4439524781494193,0.1963050314465408,0.0002927062157863
136,0,1307,54,26,0.675,0.3284416491963662,0.5053124999999998,80,6.0,1426.4483526437225,0.3811718235681369,0.0955304035024923,53,0.4047391008530977,0.254746835443038,0.0001684486824956
137,4,985,49,42,0.5384615384615384,0.2763605442176871,0.6489554401642315,91,5.0,5221.142169277685,0.4037400950871632,0.1077475610299477,52,0.4283377819647596,0.1335775335775335,0.0001980640357435
138,5,276,27,26,0.5094339622641509,0.5925925925925926,0.6536133855464579,53,6.0,1413.0655714019986,0.3630300957592339,0.0421519772637779,43,0.3834118385931687,0.2735849056603773,0.000124248653662
139,1,1275,54,8,0.8709677419354839,0.1949685534591195,0.23100936524453697,62,6.0,2901.7276189508243,0.3668356180163575,0.0352464510363871,41,0.38817449102422,0.1549444738233738,0.0001538311004455
140,0,1307,10,2,0.8333333333333334,0.37777777777777777,0.2777777777777777,12,6.0,83.74477600024936,0.3192161186848436,0.0057348088098732,11,0.3306327523943884,0.3484848484848485,5.495910091273326e-05
141,3,1004,23,32,0.41818181818181815,0.2845849802371542,0.735206611570248,55,6.0,4898.722608790908,0.3783414518236901,0.0613845085363262,42,0.4003297220913831,0.0929292929292929,0.0001356420274022
