node,community_id,community_size,internal_degree,external_degree,internal_ratio,embeddedness,participation_coef,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
18,6,66,2,0,1.0,1.0,0.0,2,9.0,0.0,0.1982585398526457,0.000204747417197,2,0.2110834048334023,1.0,0.0006470173593647
19,6,66,9,2,0.8181818181818182,0.16666666666666666,0.2975206611570247,11,9.0,3228.795385375729,0.2133589620374819,0.0010258119424061,4,0.2391735485485438,0.109090909090909,0.0026182368523114
20,6,66,4,1,0.8,0.5,0.31999999999999984,5,7.0,21227.963725584883,0.2982868659724555,0.0508403166256886,4,0.3212194337194345,0.3,0.0011437366859181
21,5,117,6,9,0.4,0.2,0.7555555555555555,15,7.0,19825.643652888364,0.3181655320673593,0.0852662482255197,5,0.3464821964821993,0.038095238095238,0.0025655208694952
22,6,66,5,0,1.0,0.3,0.0,5,9.0,896.594578971753,0.202231837850148,0.0005339763841385,3,0.2182115150865119,0.3,0.0013709089781227
23,6,66,4,0,1.0,0.3333333333333333,0.0,4,10.0,36.68316216510679,0.1772808943900978,0.0001046569071759,3,0.1932597776347778,0.3333333333333333,0.0010223734384784
24,5,117,11,1,0.9166666666666666,0.07272727272727272,0.1527777777777779,12,9.0,4104.468707391417,0.2301710730948678,0.0021217372941366,4,0.2571754790504744,0.0606060606060606,0.0026801879184932
25,6,66,4,0,1.0,0.0,0.0,4,9.0,1840.631101564046,0.1985688729874776,0.0001957885206786,2,0.2130541255541229,0.0,0.0013278333932061
26,6,66,1,0,1.0,0.0,0.0,1,9.0,0.0,0.1981700513278286,0.0001841585885433,1,0.2103326540826516,0.0,0.0003898560709381
27,6,66,1,1,0.5,0.0,0.5,2,9.0,285.3135765517524,0.2127965492451473,0.0008689178745313,2,0.2277111933361891,0.0,0.0006097193453772
28,6,66,2,0,1.0,0.0,0.0,2,10.0,299.94285726223603,0.1780272654370489,4.7001374573951066e-05,2,0.1897464428714433,0.0,0.0007103936774832
29,6,66,1,0,1.0,0.0,0.0,1,9.0,0.0,0.1981700513278286,0.0001841585885433,1,0.2103326540826516,0.0,0.0003898560709381
30,6,66,2,0,1.0,0.0,0.0,2,10.0,64.32709046441512,0.1665104069004312,1.0063195068589584e-05,2,0.175684613184614,0.0,0.0007750364395816
31,6,66,4,0,1.0,0.5,0.0,4,9.0,227.99392277825316,0.2064636131132294,0.0003317571101904,3,0.2241437866437829,0.5,0.0010147071000239
32,6,66,4,1,0.8,0.5,0.31999999999999984,5,8.0,1961.371870163411,0.2468037798777098,0.0036641139655801,4,0.2655311561561529,0.3,0.0012010059291325
33,6,66,3,0,1.0,0.6666666666666666,0.0,3,9.0,38.94311585211361,0.2057937427578215,0.0003265146132064,3,0.2222106034605999,0.6666666666666666,0.0008044150599498
34,5,117,4,4,0.5,0.16666666666666666,0.59375,8,7.0,2357.4153271569107,0.3028649386084583,0.0671190232166576,5,0.3279493779493793,0.1428571428571428,0.0014617456382873
35,6,66,1,1,0.5,0.0,0.5,2,8.0,520.0565813465096,0.243822075782537,0.0042999045912059,2,0.2565570034320004,0.0,0.0005712697132516
36,6,66,3,0,1.0,0.6666666666666666,0.0,3,8.0,403.6998185334587,0.2361702127659574,0.0027625155168962,3,0.2501702595452558,0.6666666666666666,0.0008173458338249
37,1,157,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2432876712328767,0.0102769260632296,1,0.2593352280852244,0.0,0.0002936550985535
38,6,66,2,0,1.0,0.0,0.0,2,9.0,396.12277452865214,0.1993265993265993,0.0001883762544183,2,0.2137861075361048,0.0,0.0006544259332012
39,6,66,1,1,0.5,0.0,0.5,2,8.0,1033.428922118612,0.2468723936613845,0.0044634743510955,2,0.2625710531960501,0.0,0.000535235586876
40,6,66,0,1,0.0,0.0,0.0,1,9.0,0.0,0.2113782432754106,0.0008501153201786,1,0.2243515837265797,0.0,0.0003500707019707
41,6,66,2,0,1.0,0.0,0.0,2,9.0,396.12277452865214,0.1993265993265993,0.0001883762544183,2,0.2137861075361048,0.0,0.0006544259332012
42,5,117,1,0,1.0,0.0,0.0,1,8.0,0.0,0.232521602513747,0.0033685485170929,1,0.2432646932646892,0.0,0.000324039382955
43,6,66,1,0,1.0,0.0,0.0,1,9.0,0.0,0.1981700513278286,0.0001841585885433,1,0.2103326540826516,0.0,0.0003898560709381
44,6,66,5,0,1.0,0.2,0.0,5,9.0,1244.626798540662,0.1995954146999325,0.0002109782577833,3,0.2160383597883569,0.2,0.0013642135815087
45,6,66,1,0,1.0,0.0,0.0,1,9.0,0.0,0.1981700513278286,0.0001841585885433,1,0.2103326540826516,0.0,0.0003898560709381
46,6,66,7,1,0.875,0.14285714285714285,0.21875,8,9.0,6177.80399434175,0.2189889025893958,0.0008305200808512,3,0.2376009938509888,0.1071428571428571,0.0021429515988699
47,6,66,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1680863145939806,1.880255435277684e-05,1,0.1760783104533116,0.0,0.0004283775522935
48,5,117,5,3,0.625,0.2,0.53125,8,9.0,1685.991400258169,0.2386455253963988,0.004585149694792,4,0.2641842735592692,0.1428571428571428,0.0015452839592909
49,6,66,10,0,1.0,0.022222222222222223,0.0,10,10.0,4656.90532395924,0.1833952912019826,8.403786151475567e-05,2,0.201790183040182,0.0222222222222222,0.0031125866148616
50,1,157,3,10,0.23076923076923078,0.0,0.6272189349112427,13,7.0,3050.739080675365,0.2917214191852825,0.0700682261465229,6,0.320498176748177,0.0256410256410256,0.0020378257524177
51,6,66,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1657025564470983,9.82617295945024e-06,1,0.1732929357929364,0.0,0.0004508935049432
52,5,117,10,0,1.0,0.13333333333333333,0.0,10,9.0,1231.4419909163298,0.2351072279586973,0.0051001931202821,4,0.2614158801658756,0.1333333333333333,0.0019165076013623
53,6,66,3,0,1.0,0.3333333333333333,0.0,3,10.0,171.58317513885302,0.1818926669397788,6.669057291168859e-05,2,0.193738381238381,0.3333333333333333,0.0008855403432659
54,5,117,10,1,0.9090909090909091,0.06666666666666667,0.16528925619834722,11,9.0,1210.1785131057238,0.2371794871794871,0.0036068532976183,4,0.2644550800800755,0.0909090909090909,0.0020790106494684
55,5,117,4,1,0.8,0.0,0.31999999999999984,5,9.0,1252.895248313553,0.2139243555769694,0.0007987609848579,3,0.2306337587587543,0.0,0.001290261483244
56,5,117,20,2,0.9090909090909091,0.15789473684210525,0.16528925619834722,22,8.0,6655.863836193385,0.2703196347031963,0.0343101905150936,5,0.3080987237237225,0.1515151515151515,0.0037697553888361
57,5,117,5,1,0.8333333333333334,0.0,0.2777777777777777,6,9.0,274.0584075839836,0.2340537691091196,0.0030645010943255,4,0.2555506399256355,0.0,0.001135646416395
58,5,117,14,2,0.875,0.15384615384615385,0.2265625,16,8.0,5553.17447451898,0.272142200429053,0.0207702362308911,5,0.3068975225225214,0.1333333333333333,0.0028864332486206
59,6,66,5,0,1.0,0.3,0.0,5,9.0,487.8561090555811,0.2091380122468205,0.0004843677681892,3,0.2250406656656617,0.3,0.00124832231249
60,5,117,5,0,1.0,0.2,0.0,5,9.0,274.647784306112,0.2216121786872972,0.0029799285934884,4,0.2444958351208299,0.2,0.0009883151871205
61,5,117,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1852315394242803,0.0002886926801055,1,0.1971744065494058,0.0,0.0003321725579325
62,5,117,7,0,1.0,0.0,0.0,7,9.0,1079.1353682169688,0.2313705054715998,0.0030271891053263,4,0.255357589732585,0.0,0.0013729736697375
63,6,66,1,1,0.5,0.0,0.5,2,9.0,1041.3527568072082,0.2125927699305722,0.000852474210446,2,0.2267807986557944,0.0,0.0006519880149011
64,2,139,2,0,1.0,0.0,0.0,2,9.0,6.350075818574271,0.271062271062271,0.0466321449724796,2,0.2910370191620174,0.0,0.000402662720023
65,6,66,1,1,0.5,0.0,0.5,2,10.0,42.40720987421047,0.1959399823477493,0.000281601185426,2,0.2123498498498472,0.0,0.0005352336317855
66,6,66,2,1,0.6666666666666666,0.0,0.4444444444444444,3,8.0,3221.5586139012985,0.2447629547960308,0.0043319088732726,2,0.258535767910765,0.0,0.0009025904782771
67,1,157,2,1,0.6666666666666666,0.0,0.4444444444444444,3,9.0,37.52227849564543,0.27331486611265,0.0478610441727454,3,0.2948846167596157,0.3333333333333333,0.0005312798970284
68,6,66,2,0,1.0,0.0,0.0,2,10.0,9.666666666666666,0.1680863145939806,1.3935556315565496e-05,2,0.1780776312026324,0.0,0.0006515483150021
69,1,157,4,2,0.6666666666666666,0.16666666666666666,0.4444444444444444,6,8.0,1092.8382571083316,0.2636579572446555,0.0142606144592095,4,0.2829646610896582,0.0666666666666666,0.001162777566192
70,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2113782432754106,0.0008501153201786,1,0.2243515837265797,0.0,0.0003500707019707
71,2,139,3,0,1.0,0.6666666666666666,0.0,3,8.0,5.458928549763454,0.257914609352309,0.0250954338983451,3,0.2758781102531072,0.6666666666666666,0.0005190538674387
72,5,117,1,2,0.3333333333333333,0.0,0.6666666666666667,3,7.0,1785.316739536953,0.2995951417004048,0.0548871989896289,3,0.3214178464178473,0.0,0.0005758402618785
73,5,117,7,1,0.875,0.047619047619047616,0.21875,8,9.0,871.4416387117865,0.2233962264150943,0.004235118955137,4,0.2483622014871964,0.0357142857142857,0.0016294378489096
74,5,117,3,0,1.0,0.3333333333333333,0.0,3,10.0,94.55108211401192,0.2025085518814139,0.0003489078090575,2,0.2167560417560386,0.3333333333333333,0.0007907472674626
75,6,66,2,0,1.0,0.0,0.0,2,11.0,1772.0,0.1551091703056768,4.228343136174214e-06,1,0.165260837135836,0.0,0.0008937139310987
76,2,139,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2324607329842932,0.0114122790696711,1,0.2458699771199731,0.0,0.0002835364181544
77,5,117,4,2,0.6666666666666666,0.3333333333333333,0.5,6,8.0,863.0112510356387,0.2572421784472769,0.0139756911538771,4,0.2794843951093917,0.3333333333333333,0.001152349488601
78,6,66,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1758764111705288,5.148312850523404e-05,1,0.1881868475618483,0.0,0.000371047211111
79,6,66,1,0,1.0,0.0,0.0,1,13.0,0.0,0.1184473789515806,1.0677261152474244e-08,1,0.1229282979282982,0.0,0.0006291440688354
80,6,66,2,0,1.0,0.0,0.0,2,12.0,887.0,0.1343419062027231,2.127466281532949e-07,1,0.1411690099190108,0.0,0.0010833297881141
81,6,66,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1808553971486761,4.589954759337154e-05,2,0.1924299299299298,1.0,0.00066098737853
82,6,66,1,0,1.0,0.0,0.0,1,9.0,0.0,0.1966777408637873,0.0002174084858795,1,0.2036536536536516,0.0,0.0004244628777321
83,5,117,2,0,1.0,0.0,0.0,2,9.0,21.90835390757459,0.217061843070154,0.0016727513979412,2,0.2327747390247344,0.0,0.0004914920340179
84,5,117,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1898652982681206,0.0004843561660846,1,0.2024453024453009,0.0,0.0003283473317456
85,6,66,1,0,1.0,0.0,0.0,1,11.0,0.0,0.1550008727526619,4.217665875019093e-06,1,0.1642285548535536,0.0,0.0004332987711502
86,6,66,2,0,1.0,0.0,0.0,2,11.0,32.170238023532,0.1552176192973256,4.722714357573023e-06,2,0.1655611374361363,0.0,0.0007626892579724
87,5,117,15,1,0.9375,0.06666666666666667,0.1171875,16,8.0,9591.515092984237,0.2692540933899333,0.0131410912540155,4,0.2986821643071628,0.075,0.0031918536934063
88,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2121863799283154,0.0006595209723748,1,0.2248730873730833,0.0,0.0003382961363492
89,5,117,6,1,0.8571428571428571,0.13333333333333333,0.24489795918367352,7,8.0,3075.1110386559662,0.2669873722188815,0.0167829344892086,4,0.2947916666666648,0.0952380952380952,0.0013458992872937
90,6,66,2,2,0.5,1.0,0.625,4,8.0,4303.635891885839,0.2465981671757845,0.0070484712296439,3,0.2618873337623308,0.1666666666666666,0.0009520259001352
91,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2274590163934426,0.00189448219895,1,0.2404592092092046,0.0,0.0003140817767955
92,5,117,4,0,1.0,0.5,0.0,4,9.0,887.0000000000001,0.2260692464358452,0.0037549122593721,3,0.2461863649363603,0.5,0.0009254660647756
93,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2128475551294343,0.0017219490964241,1,0.2286952130702088,0.0,0.0003143785489102
94,5,117,4,0,1.0,0.0,0.0,4,9.0,877.9614157791812,0.2452361226180613,0.0047063267232413,3,0.2636708136708101,0.0,0.000868508019541
95,5,117,3,1,0.75,0.3333333333333333,0.375,4,8.0,334.2709832160904,0.2566473988439306,0.0125704222409871,4,0.2771946053196022,0.5,0.0008035553450565
96,6,66,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1796843383245649,4.1681881718348754e-05,1,0.1888450950950954,0.0,0.0003964175162669
97,5,117,16,1,0.9411764705882353,0.11666666666666667,0.11072664359861584,17,8.0,5699.339408638351,0.2943321179980113,0.0377479481294833,5,0.3257252788502796,0.1323529411764706,0.0029070573581717
98,1,157,1,0,1.0,0.0,0.0,1,9.0,0.0,0.208695652173913,0.0007157072523886,1,0.2178039646789612,0.0,0.0003334557307641
99,5,117,2,0,1.0,0.0,0.0,2,10.0,37.939806659953234,0.1911733046286329,0.0001465730529945,2,0.2058183183183164,0.0,0.0005779200052648
100,5,117,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1762604208019055,4.008796615483893e-05,1,0.1849000786500795,0.0,0.0003880733610384
101,5,117,2,0,1.0,0.0,0.0,2,9.0,1.7666666666666666,0.2201834862385321,0.0023028121897685,2,0.2361236236236187,0.0,0.0004822681008516
102,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2072829131652661,0.0010926792253902,1,0.2190909659659624,0.0,0.0003385519985239
103,5,117,10,1,0.9090909090909091,0.2222222222222222,0.16528925619834722,11,8.0,3295.623934336527,0.2781954887218045,0.0250653736739185,5,0.3084043865293857,0.2181818181818181,0.0018847757386148
104,5,117,9,0,1.0,0.2222222222222222,0.0,9,9.0,562.0197560004876,0.2487394957983193,0.0097130176937707,5,0.2727736665236629,0.2222222222222222,0.0015730242762192
105,5,117,4,0,1.0,0.0,0.0,4,8.0,108.2359387699647,0.2503524104877361,0.0058088813461057,4,0.2684604247104215,0.0,0.0007922763953907
106,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2121863799283154,0.0006595209723748,1,0.2248730873730833,0.0,0.0003382961363492
107,5,117,12,0,1.0,0.21212121212121213,0.0,12,8.0,1576.9704614139891,0.2576900754497969,0.0138382351225303,5,0.2830316924066889,0.2121212121212121,0.0020639006053872
108,5,117,9,3,0.75,0.2222222222222222,0.4027777777777778,12,8.0,3546.842603322508,0.274582560296846,0.0274605371073039,5,0.3042672136422124,0.1363636363636363,0.0020152786984867
109,5,117,3,6,0.3333333333333333,0.0,0.4444444444444444,9,8.0,2930.971030309184,0.2728948985863552,0.0283938688168427,5,0.3032912376662364,0.0555555555555555,0.0015403205756447
110,5,117,3,0,1.0,0.3333333333333333,0.0,3,9.0,121.80599864048132,0.2143374366401158,0.0008353309045558,3,0.2292649792649748,0.3333333333333333,0.0007125254708696
111,5,117,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1875395987328405,0.0001239959626909,2,0.2010604354354342,1.0,0.0005826206122277
112,4,118,7,10,0.4117647058823529,0.047619047619047616,0.629757785467128,17,9.0,3999.726373514845,0.2971887550200803,0.1313491623082181,7,0.3397419741169764,0.0514705882352941,0.0025917206566362
113,5,117,9,0,1.0,0.2777777777777778,0.0,9,9.0,1017.56797396463,0.2272843614026106,0.0057522611297305,5,0.2521548334048286,0.2777777777777778,0.0017305798134243
114,5,117,4,0,1.0,0.16666666666666666,0.0,4,9.0,141.42675416918533,0.2293388429752066,0.0031281785520617,3,0.2504562598312553,0.1666666666666666,0.0008304389814448
115,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2121863799283154,0.0006595209723748,1,0.2248730873730833,0.0,0.0003382961363492
116,5,117,1,1,0.5,0.0,0.5,2,10.0,28.99608972569992,0.1955085865257596,0.0003877244178974,2,0.2128110253110227,0.0,0.0005073124195558
117,5,117,8,5,0.6153846153846154,0.14285714285714285,0.5680473372781065,13,8.0,7793.290789680769,0.3080124869927159,0.073422397788181,5,0.3395498176748198,0.1025641025641025,0.0020419025996889
118,1,157,1,1,0.5,0.0,0.5,2,8.0,208.18506230172144,0.2257244534824606,0.0043421396233065,2,0.2390149077649031,0.0,0.0005409476251364
119,1,157,5,1,0.8333333333333334,0.3,0.2777777777777777,6,8.0,915.3055121592798,0.2516293567582884,0.0279553984450559,5,0.2724930287430252,0.2,0.0010631205307801
120,5,117,13,0,1.0,0.10256410256410256,0.0,13,9.0,4630.599982058556,0.2385173247381144,0.0068415668494645,5,0.2678254147004101,0.1025641025641025,0.0026389317367283
121,5,117,4,0,1.0,0.6666666666666666,0.0,4,9.0,4.784695864684377,0.2303501945525291,0.0047757341073551,4,0.2508490633490587,0.6666666666666666,0.0007504842852961
122,5,117,20,0,1.0,0.14210526315789473,0.0,20,8.0,6363.356606939739,0.2684401451027811,0.0195485232766133,5,0.2999316280566264,0.1421052631578947,0.0034626792712674
123,5,117,5,0,1.0,0.2,0.0,5,9.0,991.9489278860432,0.2159008023340627,0.0013128636039041,3,0.2343392499642453,0.2,0.0011628199970105
124,5,117,6,0,1.0,0.4,0.0,6,9.0,111.65164528075545,0.2275756022552537,0.0042211110753429,4,0.2502028814528768,0.4,0.0011363499722012
125,5,117,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1949934123847167,0.000555913238203,2,0.2109891141141116,1.0,0.0005144022169656
126,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2113782432754106,0.0008501153201786,1,0.2243515837265797,0.0,0.0003500707019707
127,5,117,6,4,0.6,0.06666666666666667,0.48,10,8.0,1238.8389015439773,0.2650746268656716,0.0288046567054079,5,0.2950638138138118,0.1333333333333333,0.0016834912861275
128,5,117,2,0,1.0,0.0,0.0,2,9.0,4.493589743589744,0.212338593974175,0.0010746845395719,2,0.2257610288860247,0.0,0.0005004536210795
129,1,157,9,3,0.75,0.16666666666666666,0.375,12,8.0,2577.026585773334,0.2669071235347159,0.0436598347861093,5,0.2987894144144127,0.1212121212121212,0.0020650315264242
130,1,157,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2107261509254864,0.0021911861150084,1,0.2248154404404365,0.0,0.000315001975342
131,2,139,18,6,0.75,0.37254901960784315,0.4027777777777778,24,8.0,1821.4223945279336,0.3225572103160188,0.4803738883260321,9,0.3641824860574891,0.2898550724637681,0.0028336558774378
132,1,157,6,2,0.75,0.26666666666666666,0.375,8,8.0,859.5360681705356,0.2772400874180455,0.041319049612955,5,0.3046117546117537,0.2857142857142857,0.0012691981282382
133,1,157,5,0,1.0,0.2,0.0,5,8.0,178.31568629597592,0.2609462239200705,0.029860229756411,4,0.2862987987987953,0.2,0.0008674994425326
134,5,117,3,0,1.0,0.0,0.0,3,10.0,18.407757664012617,0.1950362398418625,0.0003748705683242,3,0.2108108108108083,0.0,0.0006979801798716
135,0,173,5,0,1.0,0.2,0.0,5,9.0,26.76955291886397,0.2551724137931034,0.0232142425051269,4,0.2765730015729982,0.2,0.0008558292401959
136,5,117,3,0,1.0,0.0,0.0,3,9.0,38.98652719917608,0.2323390894819466,0.0022880526464494,3,0.249468218218214,0.0,0.0006478603711552
137,5,117,2,0,1.0,0.0,0.0,2,9.0,1.6584150326797389,0.2307692307692307,0.0029368923101548,2,0.2462399899899857,0.0,0.0004674235431283
138,2,139,8,2,0.8,0.21428571428571427,0.33999999999999986,10,9.0,205.68614030200905,0.298889262874453,0.1708012711946066,7,0.3303012834262849,0.2444444444444444,0.0012705367858405
139,5,117,1,2,0.3333333333333333,0.0,0.6666666666666667,3,8.0,435.2492712280749,0.2538593481989708,0.0121688211834113,3,0.2726150257400225,0.3333333333333333,0.0006008439793165
140,5,117,4,0,1.0,0.0,0.0,4,9.0,278.4436125869397,0.214389183969097,0.0012390178271803,3,0.2324865043614998,0.0,0.0008615868018324
141,5,117,1,0,1.0,0.0,0.0,1,10.0,0.0,0.184423676012461,0.0001884503605228,1,0.194616491491491,0.0,0.0003653904476517
142,5,117,6,4,0.6,0.06666666666666667,0.48,10,9.0,1357.767987295303,0.243688254665203,0.0115935046257939,5,0.2697076540826499,0.1555555555555555,0.0017314218392673
143,1,157,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2340537691091196,0.0059560733656701,1,0.2480122980122943,0.0,0.0003077227734645
144,5,117,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2139759036144578,0.0010424101112048,1,0.2289392070642028,0.0,0.0003220706752199
145,5,117,2,0,1.0,1.0,0.0,2,10.0,0.0,0.1886151231945624,0.0001723746742343,2,0.2031598562848548,1.0,0.0005562549526051
146,4,118,2,0,1.0,0.0,0.0,2,9.0,30.90177782366425,0.2296947749612002,0.0054229447816929,2,0.2461903868153827,0.0,0.0004569687049069
147,1,157,8,3,0.7272727272727273,0.10714285714285714,0.4297520661157025,11,8.0,3009.8116295212694,0.3044223517312307,0.0822375650790049,5,0.3326884920634937,0.1454545454545454,0.0018541980360039
148,5,117,0,1,0.0,0.0,0.0,1,9.0,0.0,0.213154104656745,0.0016284232220306,1,0.2246384777634736,0.0,0.0003195252516646
149,5,117,1,0,1.0,0.0,0.0,1,10.0,0.0,0.1871443624868282,0.0001064850868397,1,0.1998029279279268,0.0,0.0003585755531135
150,5,117,3,0,1.0,0.0,0.0,3,10.0,35.79455821618417,0.1968085106382978,0.0004079684286194,3,0.2144894894894867,0.0,0.0006933073662491
151,5,117,6,3,0.6666666666666666,0.2,0.4444444444444444,9,9.0,1360.0279194803952,0.2343007915567282,0.0096508963999203,5,0.2607764014013965,0.1388888888888889,0.0016900774185031
152,1,157,2,0,1.0,1.0,0.0,2,9.0,0.0,0.2130518234165067,0.0030852440425665,2,0.2285991348491305,1.0,0.0004752018665895
153,1,157,3,0,1.0,0.3333333333333333,0.0,3,8.0,69.57212581468613,0.2329485834207764,0.0044293664727803,3,0.2472436722436682,0.3333333333333333,0.0006530322018499
154,1,157,4,1,0.8,0.3333333333333333,0.31999999999999984,5,8.0,1241.6936965735986,0.2914341975713816,0.0658050098044793,3,0.3163408944658947,0.3,0.0009751161416087
155,5,117,9,1,0.9,0.08333333333333333,0.17999999999999994,10,9.0,1502.7162657650413,0.2315514993481095,0.0067948013740331,5,0.2588834370084322,0.0666666666666666,0.0018433491231349
156,5,117,2,0,1.0,1.0,0.0,2,9.0,0.0,0.2074281709880868,0.0012501506946308,2,0.2209012584012547,1.0,0.0004901134990582
157,5,117,4,4,0.5,0.3333333333333333,0.59375,8,7.0,4267.357122575579,0.3183936894944424,0.1208161672889746,5,0.347581510081513,0.2857142857142857,0.0012112622635497
158,1,157,1,0,1.0,0.0,0.0,1,9.0,0.0,0.2010869565217391,0.0014030167821849,1,0.2110503360503333,0.0,0.0003193376507474
159,5,117,3,1,0.75,0.0,0.375,4,8.0,323.45211750558485,0.2625665286812537,0.0184234702164397,3,0.2880898755898721,0.3333333333333333,0.0008037189842596
160,5,117,3,3,0.5,0.0,0.6111111111111112,6,8.0,901.721159185372,0.2579895409645555,0.0147296907214077,4,0.2806011368511334,0.1333333333333333,0.00106934901592
161,5,117,4,2,0.6666666666666666,0.16666666666666666,0.4444444444444444,6,9.0,637.6919020889919,0.2249240121580547,0.005085188605427,4,0.2456420706420657,0.0666666666666666,0.0011817248997383
162,5,117,8,2,0.8,0.2857142857142857,0.31999999999999984,10,8.0,1574.7794323393086,0.2626441881100266,0.0142091120816559,5,0.2909172565422536,0.2,0.0016976846066012
163,2,139,7,2,0.7777777777777778,0.19047619047619047,0.37037037037037024,9,8.0,809.9012898478718,0.2905759162303665,0.1101785372484999,6,0.318732571857572,0.1111111111111111,0.0012862923965467
164,1,157,3,0,1.0,0.3333333333333333,0.0,3,8.0,43.43400452424694,0.2589676290463692,0.0218940871757816,3,0.2822152509652474,0.3333333333333333,0.0005595660123196
165,5,117,9,4,0.6923076923076923,0.027777777777777776,0.46153846153846156,13,8.0,3968.937965025503,0.279333123623781,0.0365191630245117,4,0.3118766087516079,0.0897435897435897,0.0023445042386675
166,5,117,2,0,1.0,0.0,0.0,2,9.0,3.4636506037821837,0.2208955223880597,0.0015139400191189,2,0.2365392177892128,0.0,0.0004772738166228
